Date,Country,Lat,Long,Confirmed,Deaths,GDP_Nominal_per_capta,Province/State,day,pop,urbanpop,density,medianage,smokers,tests,testpop,health_exp_pc,hospibed,quarantine,schools,restrictions,temperature,humidity,confirmed,deaths,recovered,Numero_Dias_Infectados
2020-03-16,Iraq,33.0,44.0,124,10,6153.0,,54,40222493,29362419,93,21,-999.0,-999,-999.0,154.0,1.4,-999,-999,-999,25,51,124,10,26,22
2020-03-17,Iraq,33.0,44.0,154,11,6153.0,,55,40222493,29362419,93,21,-999.0,-999,-999.0,154.0,1.4,-999,-999,-999,28,39,154,11,32,23
2020-03-18,Iraq,33.0,44.0,164,12,6153.0,,56,40222493,29362419,93,21,-999.0,-999,-999.0,154.0,1.4,-999,-999,-999,21,45,164,12,43,24
2020-03-19,Iraq,33.0,44.0,192,13,6153.0,,57,40222493,29362419,93,21,-999.0,-999,-999.0,154.0,1.4,-999,-999,-999,21,39,192,13,43,25
2020-03-20,Iraq,33.0,44.0,208,17,6153.0,,58,40222493,29362419,93,21,-999.0,-999,-999.0,154.0,1.4,-999,-999,-999,24,30,208,17,49,26
2020-03-21,Iraq,33.0,44.0,214,17,6153.0,,59,40222493,29362419,93,21,-999.0,-999,-999.0,154.0,1.4,-999,-999,-999,22,45,214,17,51,27
2020-03-22,Iraq,33.0,44.0,233,20,6153.0,,60,40222493,29362419,93,21,-999.0,-999,-999.0,154.0,1.4,-999,-999,-999,19,48,233,20,57,28
2020-01-22,Ireland,53.1424,-7.6921,0,0,80264.0,,0,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,0,0,10,94,0,0,0,0
2020-01-23,Ireland,53.1424,-7.6921,0,0,80264.0,,1,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,0,0,8,97,0,0,0,0
2020-01-24,Ireland,53.1424,-7.6921,0,0,80264.0,,2,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,0,0,9,94,0,0,0,0
2020-01-25,Ireland,53.1424,-7.6921,0,0,80264.0,,3,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,0,0,9,87,0,0,0,0
2020-01-26,Ireland,53.1424,-7.6921,0,0,80264.0,,4,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,0,0,7,85,0,0,0,0
2020-01-27,Ireland,53.1424,-7.6921,0,0,80264.0,,5,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,0,0,5,88,0,0,0,0
2020-01-28,Ireland,53.1424,-7.6921,0,0,80264.0,,6,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,0,0,4,89,0,0,0,0
2020-01-29,Ireland,53.1424,-7.6921,0,0,80264.0,,7,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,0,0,9,89,0,0,0,0
2020-01-30,Ireland,53.1424,-7.6921,0,0,80264.0,,8,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,0,0,11,91,0,0,0,0
2020-01-31,Ireland,53.1424,-7.6921,0,0,80264.0,,9,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,0,0,13,88,0,0,0,0
2020-02-01,Ireland,53.1424,-7.6921,0,0,80264.0,,10,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,0,0,9,81,0,0,0,0
2020-02-02,Ireland,53.1424,-7.6921,0,0,80264.0,,11,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,0,0,10,87,0,0,0,0
2020-02-03,Ireland,53.1424,-7.6921,0,0,80264.0,,12,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,0,0,6,78,0,0,0,0
2020-02-04,Ireland,53.1424,-7.6921,0,0,80264.0,,13,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,8,81,0,0,0,0
2020-02-05,Ireland,53.1424,-7.6921,0,0,80264.0,,14,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,8,89,0,0,0,0
2020-02-06,Ireland,53.1424,-7.6921,0,0,80264.0,,15,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,8,90,0,0,0,0
2020-02-07,Ireland,53.1424,-7.6921,0,0,80264.0,,16,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,10,85,0,0,0,0
2020-02-08,Ireland,53.1424,-7.6921,0,0,80264.0,,17,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,8,87,0,0,0,0
2020-02-09,Ireland,53.1424,-7.6921,0,0,80264.0,,18,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,12,88,0,0,0,0
2020-02-10,Ireland,53.1424,-7.6921,0,0,80264.0,,19,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,3,81,0,0,0,0
2020-02-11,Ireland,53.1424,-7.6921,0,0,80264.0,,20,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,3,78,0,0,0,0
2020-02-12,Ireland,53.1424,-7.6921,0,0,80264.0,,21,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,6,84,0,0,0,0
2020-02-13,Ireland,53.1424,-7.6921,0,0,80264.0,,22,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,8,92,0,0,0,0
2020-02-14,Ireland,53.1424,-7.6921,0,0,80264.0,,23,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,10,86,0,0,0,0
2020-02-15,Ireland,53.1424,-7.6921,0,0,80264.0,,24,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,10,88,0,0,0,0
2020-02-16,Ireland,53.1424,-7.6921,0,0,80264.0,,25,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,6,80,0,0,0,0
2020-02-17,Ireland,53.1424,-7.6921,0,0,80264.0,,26,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,6,85,0,0,0,0
2020-02-18,Ireland,53.1424,-7.6921,0,0,80264.0,,27,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,6,86,0,0,0,0
2020-02-19,Ireland,53.1424,-7.6921,0,0,80264.0,,28,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,9,93,0,0,0,0
2020-02-20,Ireland,53.1424,-7.6921,0,0,80264.0,,29,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,5,84,0,0,0,0
2020-02-21,Ireland,53.1424,-7.6921,0,0,80264.0,,30,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,9,88,0,0,0,0
2020-02-22,Ireland,53.1424,-7.6921,0,0,80264.0,,31,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,6,85,0,0,0,0
2020-02-23,Ireland,53.1424,-7.6921,0,0,80264.0,,32,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,7,88,0,0,0,0
2020-02-24,Ireland,53.1424,-7.6921,0,0,80264.0,,33,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,11,87,0,0,0,0
2020-02-25,Ireland,53.1424,-7.6921,0,0,80264.0,,34,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,4,86,0,0,0,0
2020-02-26,Ireland,53.1424,-7.6921,0,0,80264.0,,35,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,5,82,0,0,0,0
2020-02-27,Ireland,53.1424,-7.6921,0,0,80264.0,,36,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,7,81,0,0,0,0
2020-02-28,Ireland,53.1424,-7.6921,0,0,80264.0,,37,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,12,91,0,0,0,0
2020-02-29,Ireland,53.1424,-7.6921,1,0,80264.0,,38,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,3,86,1,0,0,1
2020-03-01,Ireland,53.1424,-7.6921,1,0,80264.0,,39,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,5,78,1,0,0,2
2020-03-02,Ireland,53.1424,-7.6921,1,0,80264.0,,40,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,6,79,1,0,0,3
2020-03-03,Ireland,53.1424,-7.6921,2,0,80264.0,,41,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,7,79,2,0,0,4
2020-03-04,Ireland,53.1424,-7.6921,6,0,80264.0,,42,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,7,85,6,0,0,5
2020-03-05,Ireland,53.1424,-7.6921,6,0,80264.0,,43,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,7,85,6,0,0,6
2020-03-06,Ireland,53.1424,-7.6921,18,0,80264.0,,44,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,8,83,18,0,0,7
2020-03-07,Ireland,53.1424,-7.6921,18,0,80264.0,,45,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,10,89,18,0,0,8
2020-03-08,Ireland,53.1424,-7.6921,19,0,80264.0,,46,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,8,85,19,0,0,9
2020-03-09,Ireland,53.1424,-7.6921,21,0,80264.0,,47,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,10,91,21,0,0,10
2020-03-10,Ireland,53.1424,-7.6921,34,0,80264.0,,48,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,11,87,34,0,0,11
2020-03-11,Ireland,53.1424,-7.6921,43,1,80264.0,,49,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,8,88,43,1,0,12
2020-03-12,Ireland,53.1424,-7.6921,43,1,80264.0,,50,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,7,80,43,1,0,13
2020-03-13,Ireland,53.1424,-7.6921,90,1,80264.0,,51,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,8,87,90,1,0,14
2020-03-14,Ireland,53.1424,-7.6921,129,2,80264.0,,52,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,10,92,129,2,0,15
2020-03-15,Ireland,53.1424,-7.6921,129,2,80264.0,,53,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,9,83,129,2,0,16
2020-03-16,Ireland,53.1424,-7.6921,169,2,80264.0,,54,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,9,85,169,2,0,17
2020-03-17,Ireland,53.1424,-7.6921,223,2,80264.0,,55,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,12,94,223,2,5,18
2020-03-18,Ireland,53.1424,-7.6921,292,2,80264.0,,56,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,7,83,292,2,5,19
2020-03-19,Ireland,53.1424,-7.6921,557,3,80264.0,,57,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,9,78,557,3,5,20
2020-03-20,Ireland,53.1424,-7.6921,683,3,80264.0,,58,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,9,80,683,3,5,21
2020-03-21,Ireland,53.1424,-7.6921,785,3,80264.0,,59,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,8,73,785,3,5,22
2020-03-22,Ireland,53.1424,-7.6921,906,4,80264.0,,60,4937786,3110805,72,38,1093719.5990000002,1784,2767.817265,4757.0,2.8,-999,1,1,9,79,906,4,5,23
2020-01-22,Israel,31.0,35.0,0,0,44474.0,,0,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,0,0,0,13,75,0,0,0,0
2020-01-23,Israel,31.0,35.0,0,0,44474.0,,1,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,0,0,0,13,70,0,0,0,0
2020-01-24,Israel,31.0,35.0,0,0,44474.0,,2,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,0,0,0,12,70,0,0,0,0
2020-01-25,Israel,31.0,35.0,0,0,44474.0,,3,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,0,0,0,12,62,0,0,0,0
2020-01-26,Israel,31.0,35.0,0,0,44474.0,,4,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,0,0,0,14,67,0,0,0,0
2020-01-27,Israel,31.0,35.0,0,0,44474.0,,5,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,0,0,0,15,68,0,0,0,0
2020-01-28,Israel,31.0,35.0,0,0,44474.0,,6,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,0,0,0,16,70,0,0,0,0
2020-01-29,Israel,31.0,35.0,0,0,44474.0,,7,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,0,0,0,15,81,0,0,0,0
2020-01-30,Israel,31.0,35.0,0,0,44474.0,,8,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,0,0,0,16,77,0,0,0,0
2020-01-31,Israel,31.0,35.0,0,0,44474.0,,9,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,0,0,0,14,69,0,0,0,0
2020-02-01,Israel,31.0,35.0,0,0,44474.0,,10,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,0,0,0,14,72,0,0,0,0
2020-02-02,Israel,31.0,35.0,0,0,44474.0,,11,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,0,0,0,15,73,0,0,0,0
2020-02-03,Israel,31.0,35.0,0,0,44474.0,,12,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,0,0,0,17,75,0,0,0,0
2020-02-04,Israel,31.0,35.0,0,0,44474.0,,13,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,0,0,0,15,82,0,0,0,0
2020-02-05,Israel,31.0,35.0,0,0,44474.0,,14,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,0,0,0,18,63,0,0,0,0
2020-02-06,Israel,31.0,35.0,0,0,44474.0,,15,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,0,0,0,21,50,0,0,0,0
2020-02-07,Israel,31.0,35.0,0,0,44474.0,,16,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,0,0,0,12,70,0,0,0,0
2020-02-08,Israel,31.0,35.0,0,0,44474.0,,17,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,0,0,0,13,70,0,0,0,0
2020-02-09,Israel,31.0,35.0,0,0,44474.0,,18,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,0,0,0,11,75,0,0,0,0
2020-02-10,Israel,31.0,35.0,0,0,44474.0,,19,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,0,0,0,9,69,0,0,0,0
2020-02-11,Israel,31.0,35.0,0,0,44474.0,,20,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,0,1,0,13,67,0,0,0,0
2020-02-12,Israel,31.0,35.0,0,0,44474.0,,21,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,0,1,0,17,61,0,0,0,0
2020-02-13,Israel,31.0,35.0,0,0,44474.0,,22,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,0,1,0,20,57,0,0,0,0
2020-02-14,Israel,31.0,35.0,0,0,44474.0,,23,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,0,1,1,20,56,0,0,0,0
2020-02-15,Israel,31.0,35.0,0,0,44474.0,,24,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,0,1,1,21,57,0,0,0,0
2020-02-16,Israel,31.0,35.0,0,0,44474.0,,25,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,0,1,1,18,73,0,0,0,0
2020-02-17,Israel,31.0,35.0,0,0,44474.0,,26,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,0,1,1,18,75,0,0,0,0
2020-02-18,Israel,31.0,35.0,0,0,44474.0,,27,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,19,61,0,0,0,0
2020-02-19,Israel,31.0,35.0,0,0,44474.0,,28,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,15,78,0,0,0,0
2020-02-20,Israel,31.0,35.0,0,0,44474.0,,29,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,15,80,0,0,0,0
2020-02-21,Israel,31.0,35.0,1,0,44474.0,,30,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,18,61,1,0,0,1
2020-02-22,Israel,31.0,35.0,1,0,44474.0,,31,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,16,68,1,0,0,2
2020-02-23,Israel,31.0,35.0,1,0,44474.0,,32,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,16,68,1,0,0,3
2020-02-24,Israel,31.0,35.0,1,0,44474.0,,33,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,16,72,1,0,0,4
2020-02-25,Israel,31.0,35.0,1,0,44474.0,,34,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,15,80,1,0,0,5
2020-02-26,Israel,31.0,35.0,2,0,44474.0,,35,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,17,75,2,0,0,6
2020-02-27,Israel,31.0,35.0,3,0,44474.0,,36,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,21,56,3,0,1,7
2020-02-28,Israel,31.0,35.0,4,0,44474.0,,37,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,23,48,4,0,1,8
2020-02-29,Israel,31.0,35.0,7,0,44474.0,,38,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,15,71,7,0,1,9
2020-03-01,Israel,31.0,35.0,10,0,44474.0,,39,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,15,75,10,0,1,10
2020-03-02,Israel,31.0,35.0,10,0,44474.0,,40,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,17,68,10,0,1,11
2020-03-03,Israel,31.0,35.0,12,0,44474.0,,41,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,20,63,12,0,1,12
2020-03-04,Israel,31.0,35.0,15,0,44474.0,,42,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,25,40,15,0,1,13
2020-03-05,Israel,31.0,35.0,20,0,44474.0,,43,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,28,32,20,0,1,14
2020-03-06,Israel,31.0,35.0,37,0,44474.0,,44,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,15,69,37,0,2,15
2020-03-07,Israel,31.0,35.0,43,0,44474.0,,45,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,17,77,43,0,2,16
2020-03-08,Israel,31.0,35.0,61,0,44474.0,,46,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,23,56,61,0,2,17
2020-03-09,Israel,31.0,35.0,61,0,44474.0,,47,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,27,39,61,0,2,18
2020-03-10,Israel,31.0,35.0,75,0,44474.0,,48,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,20,77,83,0,4,19
2020-03-11,Israel,31.0,35.0,79,0,44474.0,,49,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,26,56,109,0,4,20
2020-03-12,Israel,31.0,35.0,100,0,44474.0,,50,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,27,51,131,0,4,21
2020-03-13,Israel,31.0,35.0,126,0,44474.0,,51,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,16,73,161,0,4,22
2020-03-14,Israel,31.0,35.0,155,0,44474.0,,52,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,17,86,193,0,4,23
2020-03-15,Israel,31.0,35.0,213,0,44474.0,,53,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,21,76,251,0,4,24
2020-03-16,Israel,31.0,35.0,218,0,44474.0,,54,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,23,68,255,0,4,25
2020-03-17,Israel,31.0,35.0,250,0,44474.0,,55,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,17,77,337,0,11,26
2020-03-18,Israel,31.0,35.0,304,0,44474.0,,56,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,15,72,433,0,11,27
2020-03-19,Israel,31.0,35.0,427,0,44474.0,,57,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,15,67,677,0,11,28
2020-03-20,Israel,31.0,35.0,529,0,44474.0,,58,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,14,69,705,0,14,29
2020-03-21,Israel,31.0,35.0,712,1,44474.0,,59,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,13,73,883,1,36,30
2020-03-22,Israel,31.0,35.0,883,1,44474.0,,60,8655535,8049647,400,30,2618299.338,3872,2235.417097,2756.0,3.1,1,1,1,17,66,1071,1,37,31
2020-01-22,Italy,43.0,12.0,0,0,33431.0,,0,60461826,41718659,206,47,14510838.24,148657,406.7203428,2700.0,3.4,0,-999,-999,11,81,0,0,0,0
2020-01-23,Italy,43.0,12.0,0,0,33431.0,,1,60461826,41718659,206,47,14510838.24,148657,406.7203428,2700.0,3.4,0,-999,-999,13,82,0,0,0,0
2020-01-24,Italy,43.0,12.0,0,0,33431.0,,2,60461826,41718659,206,47,14510838.24,148657,406.7203428,2700.0,3.4,0,-999,-999,11,85,0,0,0,0
2020-01-25,Italy,43.0,12.0,0,0,33431.0,,3,60461826,41718659,206,47,14510838.24,148657,406.7203428,2700.0,3.4,0,-999,-999,10,94,0,0,0,0
2020-01-26,Italy,43.0,12.0,0,0,33431.0,,4,60461826,41718659,206,47,14510838.24,148657,406.7203428,2700.0,3.4,0,-999,-999,12,90,0,0,0,0
2020-01-27,Italy,43.0,12.0,0,0,33431.0,,5,60461826,41718659,206,47,14510838.24,148657,406.7203428,2700.0,3.4,0,-999,-999,12,86,0,0,0,0
2020-01-28,Italy,43.0,12.0,0,0,33431.0,,6,60461826,41718659,206,47,14510838.24,148657,406.7203428,2700.0,3.4,0,-999,-999,13,90,0,0,0,0
2020-01-29,Italy,43.0,12.0,0,0,33431.0,,7,60461826,41718659,206,47,14510838.24,148657,406.7203428,2700.0,3.4,0,-999,-999,12,80,0,0,0,0
2020-01-30,Italy,43.0,12.0,0,0,33431.0,,8,60461826,41718659,206,47,14510838.24,148657,406.7203428,2700.0,3.4,0,-999,-999,13,85,0,0,0,0
2020-01-31,Italy,43.0,12.0,2,0,33431.0,,9,60461826,41718659,206,47,14510838.24,148657,406.7203428,2700.0,3.4,0,-999,-999,11,94,2,0,0,1
2020-02-01,Italy,43.0,12.0,2,0,33431.0,,10,60461826,41718659,206,47,14510838.24,148657,406.7203428,2700.0,3.4,0,-999,-999,12,94,2,0,0,2
2020-02-02,Italy,43.0,12.0,2,0,33431.0,,11,60461826,41718659,206,47,14510838.24,148657,406.7203428,2700.0,3.4,0,-999,-999,13,90,2,0,0,3
2020-02-03,Italy,43.0,12.0,2,0,33431.0,,12,60461826,41718659,206,47,14510838.24,148657,406.7203428,2700.0,3.4,0,-999,-999,16,86,2,0,0,4
2020-02-04,Italy,43.0,12.0,2,0,33431.0,,13,60461826,41718659,206,47,14510838.24,148657,406.7203428,2700.0,3.4,0,-999,-999,15,70,2,0,0,5
2020-02-05,Italy,43.0,12.0,2,0,33431.0,,14,60461826,41718659,206,47,14510838.24,148657,406.7203428,2700.0,3.4,0,-999,-999,9,47,2,0,0,6
2020-02-06,Italy,43.0,12.0,2,0,33431.0,,15,60461826,41718659,206,47,14510838.24,148657,406.7203428,2700.0,3.4,0,-999,-999,8,49,2,0,0,7
2020-02-07,Italy,43.0,12.0,3,0,33431.0,,16,60461826,41718659,206,47,14510838.24,148657,406.7203428,2700.0,3.4,0,-999,-999,12,55,3,0,0,8
2020-02-08,Italy,43.0,12.0,3,0,33431.0,,17,60461826,41718659,206,47,14510838.24,148657,406.7203428,2700.0,3.4,0,-999,-999,13,73,3,0,0,9
2020-02-09,Italy,43.0,12.0,3,0,33431.0,,18,60461826,41718659,206,47,14510838.24,148657,406.7203428,2700.0,3.4,0,-999,-999,11,75,3,0,0,10
2020-02-10,Italy,43.0,12.0,3,0,33431.0,,19,60461826,41718659,206,47,14510838.24,148657,406.7203428,2700.0,3.4,0,-999,-999,13,91,3,0,0,11
2020-02-11,Italy,43.0,12.0,3,0,33431.0,,20,60461826,41718659,206,47,14510838.24,148657,406.7203428,2700.0,3.4,0,-999,-999,15,79,3,0,0,12
2020-02-12,Italy,43.0,12.0,3,0,33431.0,,21,60461826,41718659,206,47,14510838.24,148657,406.7203428,2700.0,3.4,0,-999,-999,15,69,3,0,0,13
2020-02-13,Italy,43.0,12.0,3,0,33431.0,,22,60461826,41718659,206,47,14510838.24,148657,406.7203428,2700.0,3.4,0,-999,-999,13,76,3,0,0,14
2020-02-14,Italy,43.0,12.0,3,0,33431.0,,23,60461826,41718659,206,47,14510838.24,148657,406.7203428,2700.0,3.4,0,-999,-999,15,71,3,0,0,15
2020-02-15,Italy,43.0,12.0,3,0,33431.0,,24,60461826,41718659,206,47,14510838.24,148657,406.7203428,2700.0,3.4,0,-999,-999,15,57,3,0,0,16
2020-02-16,Italy,43.0,12.0,3,0,33431.0,,25,60461826,41718659,206,47,14510838.24,148657,406.7203428,2700.0,3.4,0,-999,-999,15,60,3,0,0,17
2020-02-17,Italy,43.0,12.0,3,0,33431.0,,26,60461826,41718659,206,47,14510838.24,148657,406.7203428,2700.0,3.4,0,-999,-999,13,67,3,0,0,18
