date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-04-16,SP,Marília,city,8,1,False,238882,3529005,3.34893,0.125
2020-04-16,SP,Matão,city,3,0,False,83170,3529302,3.60707,
2020-04-16,SP,Mauá,city,71,2,False,472912,3529401,15.01336,0.0282
2020-04-16,SP,Mirassol,city,5,0,False,59824,3530300,8.35785,
2020-04-16,SP,Mococa,city,2,1,False,68885,3530508,2.90339,0.5
2020-04-16,SP,Mogi das Cruzes,city,86,6,False,445842,3530607,19.28934,0.0698
2020-04-16,SP,Mogi Guaçu,city,7,1,False,151888,3530706,4.60866,0.1429
2020-04-16,SP,Mogi Mirim,city,1,0,False,93189,3530805,1.07309,
2020-04-16,SP,Mongaguá,city,2,1,False,56702,3531100,3.52721,0.5
2020-04-16,SP,Monte Alto,city,6,1,False,50498,3531308,11.88166,0.1667
2020-04-16,SP,Monte Mor,city,1,0,False,59772,3531803,1.67302,
2020-04-16,SP,Morro Agudo,city,2,0,False,32968,3531902,6.06649,
2020-04-16,SP,Morungaba,city,4,0,False,13622,3532009,29.36426,
2020-04-16,SP,Nhandeara,city,1,0,False,11478,3532603,8.71232,
2020-04-16,SP,Nova Odessa,city,1,1,False,60174,3533403,1.66185,1.0
2020-04-16,SP,Olímpia,city,4,0,False,54772,3533908,7.303,
2020-04-16,SP,Orlândia,city,4,0,False,44028,3534302,9.08513,
2020-04-16,SP,Osasco,city,203,18,False,698418,3534401,29.06569,0.0887
2020-04-16,SP,Ourinhos,city,7,0,False,113542,3534708,6.16512,
2020-04-16,SP,Pariquera-Açu,city,3,0,False,19648,3536208,15.26873,
2020-04-16,SP,Paulínia,city,6,0,False,109424,3536505,5.48326,
2020-04-16,SP,Pederneiras,city,1,0,False,46687,3536703,2.14192,
2020-04-16,SP,Pedra Bela,city,1,0,False,6093,3536802,16.41228,
2020-04-16,SP,Penápolis,city,1,1,False,63407,3537305,1.57711,1.0
2020-04-16,SP,Peruíbe,city,4,0,False,68284,3537602,5.85789,
2020-04-16,SP,Pilar do Sul,city,3,0,False,29185,3537909,10.27925,
2020-04-16,SP,Pindamonhangaba,city,2,1,False,168328,3538006,1.18816,0.5
2020-04-16,SP,Pindorama,city,2,0,False,17049,3538105,11.73089,
2020-04-16,SP,Piracaia,city,1,0,False,27303,3538600,3.6626,
2020-04-16,SP,Piracicaba,city,18,1,False,404142,3538709,4.45388,0.0556
2020-04-16,SP,Pirajuí,city,1,0,False,25492,3538907,3.9228,
2020-04-16,SP,Piratininga,city,2,0,False,13636,3539400,14.66706,
2020-04-16,SP,Poá,city,15,2,False,117452,3539806,12.77117,0.1333
2020-04-16,SP,Pontal,city,4,0,False,49961,3540200,8.00624,
2020-04-16,SP,Porto Feliz,city,1,0,False,53098,3540606,1.88331,
2020-04-16,SP,Porto Ferreira,city,2,1,False,56150,3540705,3.56189,0.5
2020-04-16,SP,Praia Grande,city,33,6,False,325073,3541000,10.15157,0.1818
2020-04-16,SP,Pratânia,city,2,0,False,5261,3541059,38.01559,
2020-04-16,SP,Presidente Prudente,city,4,2,False,228743,3541406,1.74869,0.5
2020-04-16,SP,Presidente Venceslau,city,8,3,False,39516,3541505,20.24496,0.375
2020-04-16,SP,Promissão,city,2,0,False,40432,3541604,4.94658,
2020-04-16,SP,Ribeirão Pires,city,26,0,False,123393,3543303,21.07089,
2020-04-16,SP,Ribeirão Preto,city,68,5,False,703293,3543402,9.6688,0.0735
2020-04-16,SP,Rincão,city,1,0,False,10799,3543709,9.26012,
2020-04-16,SP,Rinópolis,city,1,0,False,9981,3543808,10.01904,
2020-04-16,SP,Rio Claro,city,12,3,False,206424,3543907,5.81328,0.25
2020-04-16,SP,Rio Grande da Serra,city,7,0,False,50846,3544103,13.76706,
2020-04-16,SP,Salto,city,3,0,False,118663,3545209,2.52817,
2020-04-16,SP,Salto de Pirapora,city,4,0,False,45422,3545308,8.80631,
2020-04-16,SP,Santa Bárbara d'Oeste,city,1,0,False,193475,3545803,0.51686,
2020-04-16,SP,Santa Branca,city,2,1,False,14788,3546009,13.52448,0.5
2020-04-16,SP,Santa Cruz do Rio Pardo,city,4,0,False,47673,3546405,8.39049,
2020-04-16,SP,Santa Gertrudes,city,1,0,False,26898,3546702,3.71775,
2020-04-16,SP,Santa Isabel,city,3,1,False,57386,3546801,5.22776,0.3333
2020-04-16,SP,Santa Lúcia,city,3,0,False,8817,3546900,34.02518,
2020-04-16,SP,Santana de Parnaíba,city,50,0,False,139447,3547304,35.85592,
2020-04-16,SP,Santo André,city,205,7,False,718773,3547809,28.52083,0.0341
2020-04-16,SP,Santos,city,247,15,False,433311,3548500,57.00294,0.0607
2020-04-16,SP,São Bernardo do Campo,city,255,16,False,838936,3548708,30.39564,0.0627
2020-04-16,SP,São Caetano do Sul,city,90,3,False,161127,3548807,55.85656,0.0333
2020-04-16,SP,São Carlos,city,6,2,False,251983,3548906,2.38111,0.3333
2020-04-16,SP,São João da Boa Vista,city,4,0,False,91211,3549102,4.38544,
2020-04-16,SP,São Joaquim da Barra,city,1,0,False,51888,3549409,1.92723,
2020-04-16,SP,São José do Rio Pardo,city,1,0,False,54946,3549706,1.81997,
2020-04-16,SP,São José do Rio Preto,city,65,3,False,460671,3549805,14.10985,0.0462
2020-04-16,SP,São José dos Campos,city,116,3,False,721944,3549904,16.06773,0.0259
2020-04-16,SP,São Manuel,city,3,1,False,40954,3550100,7.32529,0.3333
2020-04-16,SP,São Miguel Arcanjo,city,2,0,False,32931,3550209,6.0733,
2020-04-16,SP,São Paulo,city,7908,603,False,12252023,3550308,64.54444,0.0763
2020-04-16,SP,São Pedro,city,1,0,False,35653,3550407,2.80481,
2020-04-16,SP,São Roque,city,5,0,False,91016,3550605,5.49354,
2020-04-16,SP,São Sebastião,city,5,2,False,88980,3550704,5.61924,0.4
2020-04-16,SP,São Vicente,city,36,0,False,365798,3551009,9.8415,
2020-04-16,SP,Sertãozinho,city,7,0,False,125815,3551702,5.56372,
2020-04-16,SP,Sorocaba,city,36,5,False,679378,3552205,5.29896,0.1389
2020-04-16,SP,Sumaré,city,4,0,False,282441,3552403,1.41622,
2020-04-16,SP,Suzano,city,57,6,False,297637,3552502,19.15084,0.1053
2020-04-16,SP,Taboão da Serra,city,100,5,False,289664,3552809,34.52276,0.05
2020-04-16,SP,Taiaçu,city,2,0,False,6295,3553104,31.77125,
2020-04-16,SP,Tanabi,city,1,0,False,25967,3553401,3.85104,
2020-04-16,SP,Tatuí,city,6,0,False,121766,3554003,4.92748,
2020-04-16,SP,Taubaté,city,6,0,False,314924,3554102,1.90522,
2020-04-16,SP,Terra Roxa,city,1,0,False,9370,3554409,10.67236,
2020-04-16,SP,Tupã,city,1,0,False,65524,3555000,1.52616,
2020-04-16,SP,Ubatuba,city,2,0,False,90799,3555406,2.20267,
2020-04-16,SP,Valinhos,city,5,1,False,129193,3556206,3.87018,0.2
2020-04-16,SP,Vargem Grande Paulista,city,6,3,False,52597,3556453,11.40749,0.5
2020-04-16,SP,Várzea Paulista,city,2,0,False,121838,3556503,1.64152,
2020-04-16,SP,Vinhedo,city,10,0,False,78728,3556701,12.70196,
2020-04-16,SP,Votorantim,city,4,1,False,122480,3557006,3.26584,0.25
2020-04-16,SP,Votuporanga,city,6,0,False,94547,3557105,6.34605,
2020-04-15,SP,Adamantina,city,1,0,False,35068,3500105,2.8516,
2020-04-15,SP,Águas de Lindóia,city,1,1,False,18705,3500501,5.34616,1.0
2020-04-15,SP,Águas de São Pedro,city,1,0,False,3451,3500600,28.97711,
2020-04-15,SP,Agudos,city,4,1,False,37214,3500709,10.74864,0.25
2020-04-15,SP,Americana,city,15,2,False,239597,3501608,6.26051,0.1333
2020-04-15,SP,Américo Brasiliense,city,3,0,False,40504,3501707,7.40668,
2020-04-15,SP,Amparo,city,4,0,False,72195,3501905,5.54055,
2020-04-15,SP,Andradina,city,1,0,False,57157,3502101,1.74957,
2020-04-15,SP,Apiaí,city,1,0,False,24374,3502705,4.10273,
2020-04-15,SP,Araçariguama,city,1,0,False,22364,3502754,4.47147,
2020-04-15,SP,Araçatuba,city,28,0,False,197016,3502804,14.21204,
2020-04-15,SP,Araçoiaba da Serra,city,1,0,False,34146,3502903,2.9286,
2020-04-15,SP,Araraquara,city,27,2,False,236072,3503208,11.43719,0.0741
2020-04-15,SP,Araras,city,6,0,False,134236,3503307,4.46974,
2020-04-15,SP,Artur Nogueira,city,1,0,False,54408,3503802,1.83797,
